nid,noflower,yesflower,tpi_zone,hsev,year,inout,nobs,yof,ys,b_ub,target,flower_year
327,417,8,2,2,2018,outer,425,2014.0,4.0,burnt,955,2018
373,10300,278,2,2,2018,outer,10578,2014.0,4.0,burnt,955,2018
636,3491,7,2,2,2018,outer,3498,2015.0,3.0,burnt,955,2018
229,120,5,2,2,2018,outer,125,2014.0,4.0,burnt,955,2018
327,1402,39,2,3,2018,outer,1441,2014.0,4.0,burnt,955,2018
373,7441,304,2,3,2018,outer,7745,2014.0,4.0,burnt,955,2018
636,4647,11,2,3,2018,outer,4658,2015.0,3.0,burnt,955,2018
2151,151,10,2,3,2018,outer,161,2016.0,2.0,burnt,955,2018
327,585,21,2,4,2018,outer,606,2014.0,4.0,burnt,955,2018
373,327,15,2,4,2018,outer,342,2014.0,4.0,burnt,955,2018
636,722,2,2,4,2018,outer,724,2015.0,3.0,burnt,955,2018
2151,110,3,2,4,2018,outer,113,2016.0,2.0,burnt,955,2018
4169,76,13,2,4,2018,outer,89,2005.0,13.0,burnt,955,2018
636,177,0,2,5,2018,outer,177,2015.0,3.0,burnt,955,2018
4169,1066,53,2,5,2018,outer,1119,2005.0,13.0,burnt,955,2018
327,57,0,3,1,2018,outer,57,2014.0,4.0,burnt,955,2018
373,4003,75,3,1,2018,outer,4078,2014.0,4.0,burnt,955,2018
636,1417,27,3,1,2018,outer,1444,2015.0,3.0,burnt,955,2018
2151,53,0,3,1,2018,outer,53,2016.0,2.0,burnt,955,2018
229,218,3,3,1,2018,outer,221,2014.0,4.0,burnt,955,2018
327,402,0,3,2,2018,outer,402,2014.0,4.0,burnt,955,2018
373,18844,186,3,2,2018,outer,19030,2014.0,4.0,burnt,955,2018
636,5131,11,3,2,2018,outer,5142,2015.0,3.0,burnt,955,2018
229,1775,12,3,2,2018,outer,1787,2014.0,4.0,burnt,955,2018
327,2775,13,3,3,2018,outer,2788,2014.0,4.0,burnt,955,2018
373,8727,99,3,3,2018,outer,8826,2014.0,4.0,burnt,955,2018
636,4799,9,3,3,2018,outer,4808,2015.0,3.0,burnt,955,2018
2151,279,9,3,3,2018,outer,288,2016.0,2.0,burnt,955,2018
229,94,4,3,3,2018,outer,98,2014.0,4.0,burnt,955,2018
327,857,9,3,4,2018,outer,866,2014.0,4.0,burnt,955,2018
373,390,4,3,4,2018,outer,394,2014.0,4.0,burnt,955,2018
636,1273,3,3,4,2018,outer,1276,2015.0,3.0,burnt,955,2018
4169,200,0,3,4,2018,outer,200,2005.0,13.0,burnt,955,2018
636,141,0,3,5,2018,outer,141,2015.0,3.0,burnt,955,2018
4169,207,5,3,5,2018,outer,212,2005.0,13.0,burnt,955,2018
373,2431,9,4,1,2018,outer,2440,2014.0,4.0,burnt,955,2018
636,525,8,4,1,2018,outer,533,2015.0,3.0,burnt,955,2018
327,132,0,4,2,2018,outer,132,2014.0,4.0,burnt,955,2018
373,9529,94,4,2,2018,outer,9623,2014.0,4.0,burnt,955,2018
636,2025,1,4,2,2018,outer,2026,2015.0,3.0,burnt,955,2018
327,1023,7,4,3,2018,outer,1030,2014.0,4.0,burnt,955,2018
373,4676,17,4,3,2018,outer,4693,2014.0,4.0,burnt,955,2018
636,3968,5,4,3,2018,outer,3973,2015.0,3.0,burnt,955,2018
327,83,1,4,4,2018,outer,84,2014.0,4.0,burnt,955,2018
373,274,0,4,4,2018,outer,274,2014.0,4.0,burnt,955,2018
636,900,6,4,4,2018,outer,906,2015.0,3.0,burnt,955,2018
636,134,0,4,5,2018,outer,134,2015.0,3.0,burnt,955,2018
5969,242,19,1,1,2018,outer,261,2011.0,7.0,burnt,956,2018
242,61,6,1,2,2018,outer,67,2013.0,5.0,burnt,956,2018
5969,54,5,1,2,2018,outer,59,2011.0,7.0,burnt,956,2018
242,348,9,1,3,2018,outer,357,2013.0,5.0,burnt,956,2018
242,107,2,1,4,2018,outer,109,2013.0,5.0,burnt,956,2018
242,176,5,2,1,2018,outer,181,2013.0,5.0,burnt,956,2018
5969,951,79,2,1,2018,outer,1030,2011.0,7.0,burnt,956,2018
242,328,14,2,2,2018,outer,342,2013.0,5.0,burnt,956,2018
5969,191,24,2,2,2018,outer,215,2011.0,7.0,burnt,956,2018
242,492,12,2,3,2018,outer,504,2013.0,5.0,burnt,956,2018
5969,61,6,2,3,2018,outer,67,2011.0,7.0,burnt,956,2018
242,444,8,2,4,2018,outer,452,2013.0,5.0,burnt,956,2018
242,81,2,3,1,2018,outer,83,2013.0,5.0,burnt,956,2018
5969,2249,103,3,1,2018,outer,2352,2011.0,7.0,burnt,956,2018
242,1007,15,3,2,2018,outer,1022,2013.0,5.0,burnt,956,2018
5969,233,16,3,2,2018,outer,249,2011.0,7.0,burnt,956,2018
242,378,2,3,3,2018,outer,380,2013.0,5.0,burnt,956,2018
242,225,0,3,4,2018,outer,225,2013.0,5.0,burnt,956,2018
242,206,5,4,1,2018,outer,211,2013.0,5.0,burnt,956,2018
5969,1527,16,4,1,2018,outer,1543,2011.0,7.0,burnt,956,2018
242,739,63,4,2,2018,outer,802,2013.0,5.0,burnt,956,2018
0,1093,53,2,1,2018,outer,1146,2004.0,14.0,unburnt,956,2018
0,1886,10,3,1,2018,outer,1896,2004.0,14.0,unburnt,956,2018
0,153,3,4,1,2018,outer,156,2004.0,14.0,unburnt,956,2018
6404,4530,8,2,1,2018,outer,4538,2016.0,2.0,burnt,963,2018
6406,236,6,2,1,2018,outer,242,2016.0,2.0,burnt,963,2018
6404,6515,34,2,2,2018,outer,6549,2016.0,2.0,burnt,963,2018
6406,605,16,2,2,2018,outer,621,2016.0,2.0,burnt,963,2018
6404,3635,14,2,3,2018,outer,3649,2016.0,2.0,burnt,963,2018
6406,2152,26,2,3,2018,outer,2178,2016.0,2.0,burnt,963,2018
6404,1246,1,2,4,2018,outer,1247,2016.0,2.0,burnt,963,2018
6406,607,5,2,4,2018,outer,612,2016.0,2.0,burnt,963,2018
6404,9574,30,3,1,2018,outer,9604,2016.0,2.0,burnt,963,2018
6406,175,4,3,1,2018,outer,179,2016.0,2.0,burnt,963,2018
6404,5834,19,3,2,2018,outer,5853,2016.0,2.0,burnt,963,2018
6406,1225,14,3,2,2018,outer,1239,2016.0,2.0,burnt,963,2018
6404,5528,2,3,3,2018,outer,5530,2016.0,2.0,burnt,963,2018
6406,3975,27,3,3,2018,outer,4002,2016.0,2.0,burnt,963,2018
6404,3974,0,3,4,2018,outer,3974,2016.0,2.0,burnt,963,2018
6406,812,0,3,4,2018,outer,812,2016.0,2.0,burnt,963,2018
6404,184,0,3,5,2018,outer,184,2016.0,2.0,burnt,963,2018
6404,4881,9,4,1,2018,outer,4890,2016.0,2.0,burnt,963,2018
6404,669,1,4,2,2018,outer,670,2016.0,2.0,burnt,963,2018
6406,263,2,4,2,2018,outer,265,2016.0,2.0,burnt,963,2018
6404,179,0,4,3,2018,outer,179,2016.0,2.0,burnt,963,2018
6406,228,4,4,3,2018,outer,232,2016.0,2.0,burnt,963,2018
6404,179,0,4,4,2018,outer,179,2016.0,2.0,burnt,963,2018
438,145,5,1,1,2018,outer,150,2015.0,3.0,burnt,2144,2018
2165,136,17,1,1,2018,outer,153,2016.0,2.0,burnt,2144,2018
5622,58,2,1,1,2018,outer,60,2010.0,8.0,burnt,2144,2018
438,1100,31,1,2,2018,outer,1131,2015.0,3.0,burnt,2144,2018
2165,550,52,1,2,2018,outer,602,2016.0,2.0,burnt,2144,2018
6369,331,9,1,2,2018,outer,340,2015.0,3.0,burnt,2144,2018
438,2373,74,1,3,2018,outer,2447,2015.0,3.0,burnt,2144,2018
2165,1057,92,1,3,2018,outer,1149,2016.0,2.0,burnt,2144,2018
6369,1414,30,1,3,2018,outer,1444,2015.0,3.0,burnt,2144,2018
438,1618,39,1,4,2018,outer,1657,2015.0,3.0,burnt,2144,2018
2165,495,16,1,4,2018,outer,511,2016.0,2.0,burnt,2144,2018
5622,46,18,1,4,2018,outer,64,2010.0,8.0,burnt,2144,2018
6369,1935,27,1,4,2018,outer,1962,2015.0,3.0,burnt,2144,2018
438,260,34,1,5,2018,outer,294,2015.0,3.0,burnt,2144,2018
438,51,7,2,1,2018,outer,58,2015.0,3.0,burnt,2144,2018
2165,1239,59,2,1,2018,outer,1298,2016.0,2.0,burnt,2144,2018
5616,1414,32,2,1,2018,outer,1446,2010.0,8.0,burnt,2144,2018
5622,2635,11,2,1,2018,outer,2646,2010.0,8.0,burnt,2144,2018
438,469,3,2,2,2018,outer,472,2015.0,3.0,burnt,2144,2018
2165,2586,106,2,2,2018,outer,2692,2016.0,2.0,burnt,2144,2018
5616,3378,132,2,2,2018,outer,3510,2010.0,8.0,burnt,2144,2018
5622,2774,20,2,2,2018,outer,2794,2010.0,8.0,burnt,2144,2018
6369,84,1,2,2,2018,outer,85,2015.0,3.0,burnt,2144,2018
438,2391,25,2,3,2018,outer,2416,2015.0,3.0,burnt,2144,2018
2165,1255,64,2,3,2018,outer,1319,2016.0,2.0,burnt,2144,2018
5616,3250,56,2,3,2018,outer,3306,2010.0,8.0,burnt,2144,2018
5622,718,1,2,3,2018,outer,719,2010.0,8.0,burnt,2144,2018
6369,511,10,2,3,2018,outer,521,2015.0,3.0,burnt,2144,2018
438,1853,38,2,4,2018,outer,1891,2015.0,3.0,burnt,2144,2018
2165,230,1,2,4,2018,outer,231,2016.0,2.0,burnt,2144,2018
5616,77,0,2,4,2018,outer,77,2010.0,8.0,burnt,2144,2018
5622,99,1,2,4,2018,outer,100,2010.0,8.0,burnt,2144,2018
6369,780,14,2,4,2018,outer,794,2015.0,3.0,burnt,2144,2018
438,177,11,2,5,2018,outer,188,2015.0,3.0,burnt,2144,2018
2165,573,2,3,1,2018,outer,575,2016.0,2.0,burnt,2144,2018
5616,2066,52,3,1,2018,outer,2118,2010.0,8.0,burnt,2144,2018
5622,2489,4,3,1,2018,outer,2493,2010.0,8.0,burnt,2144,2018
438,297,0,3,2,2018,outer,297,2015.0,3.0,burnt,2144,2018
2165,2882,100,3,2,2018,outer,2982,2016.0,2.0,burnt,2144,2018
5616,9235,284,3,2,2018,outer,9519,2010.0,8.0,burnt,2144,2018
5622,6546,16,3,2,2018,outer,6562,2010.0,8.0,burnt,2144,2018
438,1391,45,3,3,2018,outer,1436,2015.0,3.0,burnt,2144,2018
2165,1335,56,3,3,2018,outer,1391,2016.0,2.0,burnt,2144,2018
5616,7967,247,3,3,2018,outer,8214,2010.0,8.0,burnt,2144,2018
5622,2779,8,3,3,2018,outer,2787,2010.0,8.0,burnt,2144,2018
6369,334,14,3,3,2018,outer,348,2015.0,3.0,burnt,2144,2018
438,2900,54,3,4,2018,outer,2954,2015.0,3.0,burnt,2144,2018
2165,485,9,3,4,2018,outer,494,2016.0,2.0,burnt,2144,2018
5616,198,9,3,4,2018,outer,207,2010.0,8.0,burnt,2144,2018
6369,647,13,3,4,2018,outer,660,2015.0,3.0,burnt,2144,2018
438,201,13,3,5,2018,outer,214,2015.0,3.0,burnt,2144,2018
5616,1046,22,4,1,2018,outer,1068,2010.0,8.0,burnt,2144,2018
5622,1128,1,4,1,2018,outer,1129,2010.0,8.0,burnt,2144,2018
438,425,0,4,2,2018,outer,425,2015.0,3.0,burnt,2144,2018
2165,1528,32,4,2,2018,outer,1560,2016.0,2.0,burnt,2144,2018
5616,2774,47,4,2,2018,outer,2821,2010.0,8.0,burnt,2144,2018
5622,2123,5,4,2,2018,outer,2128,2010.0,8.0,burnt,2144,2018
6369,62,3,4,2,2018,outer,65,2015.0,3.0,burnt,2144,2018
438,1415,15,4,3,2018,outer,1430,2015.0,3.0,burnt,2144,2018
2165,796,39,4,3,2018,outer,835,2016.0,2.0,burnt,2144,2018
5616,1732,35,4,3,2018,outer,1767,2010.0,8.0,burnt,2144,2018
5622,2218,1,4,3,2018,outer,2219,2010.0,8.0,burnt,2144,2018
6369,327,30,4,3,2018,outer,357,2015.0,3.0,burnt,2144,2018
438,2301,7,4,4,2018,outer,2308,2015.0,3.0,burnt,2144,2018
2165,93,0,4,4,2018,outer,93,2016.0,2.0,burnt,2144,2018
5616,104,0,4,4,2018,outer,104,2010.0,8.0,burnt,2144,2018
5622,98,0,4,4,2018,outer,98,2010.0,8.0,burnt,2144,2018
6369,1160,57,4,4,2018,outer,1217,2015.0,3.0,burnt,2144,2018
438,151,2,4,5,2018,outer,153,2015.0,3.0,burnt,2144,2018
6369,47,12,4,5,2018,outer,59,2015.0,3.0,burnt,2144,2018
373,155,20,1,1,2018,outer,175,2014.0,4.0,burnt,2151,2018
955,46,8,1,1,2018,outer,54,2016.0,2.0,burnt,2151,2018
4379,209,1,1,1,2018,outer,210,2005.0,13.0,burnt,2151,2018
373,232,54,1,2,2018,outer,286,2014.0,4.0,burnt,2151,2018
636,908,29,1,2,2018,outer,937,2015.0,3.0,burnt,2151,2018
955,264,24,1,2,2018,outer,288,2016.0,2.0,burnt,2151,2018
4169,59,1,1,2,2018,outer,60,2005.0,13.0,burnt,2151,2018
373,320,109,1,3,2018,outer,429,2014.0,4.0,burnt,2151,2018
636,1745,81,1,3,2018,outer,1826,2015.0,3.0,burnt,2151,2018
955,123,12,1,3,2018,outer,135,2016.0,2.0,burnt,2151,2018
4169,1235,39,1,3,2018,outer,1274,2005.0,13.0,burnt,2151,2018
373,51,11,1,4,2018,outer,62,2014.0,4.0,burnt,2151,2018
636,370,2,1,4,2018,outer,372,2015.0,3.0,burnt,2151,2018
955,232,0,1,4,2018,outer,232,2016.0,2.0,burnt,2151,2018
4169,431,2,1,4,2018,outer,433,2005.0,13.0,burnt,2151,2018
636,145,2,1,5,2018,outer,147,2015.0,3.0,burnt,2151,2018
955,159,0,1,5,2018,outer,159,2016.0,2.0,burnt,2151,2018
4169,2171,68,1,5,2018,outer,2239,2005.0,13.0,burnt,2151,2018
373,1025,60,2,1,2018,outer,1085,2014.0,4.0,burnt,2151,2018
5628,190,0,2,1,2018,outer,190,2011.0,7.0,burnt,2151,2018
373,11714,210,2,2,2018,outer,11924,2014.0,4.0,burnt,2151,2018
636,2244,35,2,2,2018,outer,2279,2015.0,3.0,burnt,2151,2018
955,57,1,2,2,2018,outer,58,2016.0,2.0,burnt,2151,2018
5628,1972,20,2,2,2018,outer,1992,2011.0,7.0,burnt,2151,2018
373,5099,207,2,3,2018,outer,5306,2014.0,4.0,burnt,2151,2018
636,5643,55,2,3,2018,outer,5698,2015.0,3.0,burnt,2151,2018
955,53,2,2,3,2018,outer,55,2016.0,2.0,burnt,2151,2018
4169,768,87,2,3,2018,outer,855,2005.0,13.0,burnt,2151,2018
5628,1330,4,2,3,2018,outer,1334,2011.0,7.0,burnt,2151,2018
636,1193,50,2,4,2018,outer,1243,2015.0,3.0,burnt,2151,2018
4169,1228,114,2,4,2018,outer,1342,2005.0,13.0,burnt,2151,2018
636,74,0,2,5,2018,outer,74,2015.0,3.0,burnt,2151,2018
4169,394,93,2,5,2018,outer,487,2005.0,13.0,burnt,2151,2018
373,3019,75,3,1,2018,outer,3094,2014.0,4.0,burnt,2151,2018
4169,52,13,3,1,2018,outer,65,2005.0,13.0,burnt,2151,2018
5628,652,13,3,1,2018,outer,665,2011.0,7.0,burnt,2151,2018
373,17598,212,3,2,2018,outer,17810,2014.0,4.0,burnt,2151,2018
636,2778,23,3,2,2018,outer,2801,2015.0,3.0,burnt,2151,2018
5628,3551,43,3,2,2018,outer,3594,2011.0,7.0,burnt,2151,2018
373,10388,133,3,3,2018,outer,10521,2014.0,4.0,burnt,2151,2018
636,6124,25,3,3,2018,outer,6149,2015.0,3.0,burnt,2151,2018
4169,231,94,3,3,2018,outer,325,2005.0,13.0,burnt,2151,2018
5628,2800,8,3,3,2018,outer,2808,2011.0,7.0,burnt,2151,2018
373,277,4,3,4,2018,outer,281,2014.0,4.0,burnt,2151,2018
636,1923,17,3,4,2018,outer,1940,2015.0,3.0,burnt,2151,2018
4169,1275,19,3,4,2018,outer,1294,2005.0,13.0,burnt,2151,2018
5628,1171,2,3,4,2018,outer,1173,2011.0,7.0,burnt,2151,2018
636,139,0,3,5,2018,outer,139,2015.0,3.0,burnt,2151,2018
4169,423,10,3,5,2018,outer,433,2005.0,13.0,burnt,2151,2018
373,949,45,4,1,2018,outer,994,2014.0,4.0,burnt,2151,2018
636,72,2,4,1,2018,outer,74,2015.0,3.0,burnt,2151,2018
5628,2816,116,4,1,2018,outer,2932,2011.0,7.0,burnt,2151,2018
373,4330,80,4,2,2018,outer,4410,2014.0,4.0,burnt,2151,2018
636,211,0,4,2,2018,outer,211,2015.0,3.0,burnt,2151,2018
5628,1359,17,4,2,2018,outer,1376,2011.0,7.0,burnt,2151,2018
373,3562,24,4,3,2018,outer,3586,2014.0,4.0,burnt,2151,2018
636,1725,9,4,3,2018,outer,1734,2015.0,3.0,burnt,2151,2018
5628,466,6,4,3,2018,outer,472,2011.0,7.0,burnt,2151,2018
373,628,2,4,4,2018,outer,630,2014.0,4.0,burnt,2151,2018
636,1996,10,4,4,2018,outer,2006,2015.0,3.0,burnt,2151,2018
5628,415,5,4,4,2018,outer,420,2011.0,7.0,burnt,2151,2018
636,214,0,4,5,2018,outer,214,2015.0,3.0,burnt,2151,2018
235,76,0,1,1,2018,outer,76,2014.0,4.0,burnt,2154,2018
5360,105,0,1,1,2018,outer,105,2013.0,5.0,burnt,2154,2018
5360,131,0,1,2,2018,outer,131,2013.0,5.0,burnt,2154,2018
5360,87,1,1,3,2018,outer,88,2013.0,5.0,burnt,2154,2018
5622,2299,11,2,1,2018,outer,2310,2010.0,8.0,burnt,2154,2018
5622,2354,40,2,2,2018,outer,2394,2010.0,8.0,burnt,2154,2018
5622,476,2,2,3,2018,outer,478,2010.0,8.0,burnt,2154,2018
5622,96,1,2,4,2018,outer,97,2010.0,8.0,burnt,2154,2018
5622,3015,17,3,1,2018,outer,3032,2010.0,8.0,burnt,2154,2018
5622,6593,24,3,2,2018,outer,6617,2010.0,8.0,burnt,2154,2018
5622,1759,5,3,3,2018,outer,1764,2010.0,8.0,burnt,2154,2018
5622,998,1,4,1,2018,outer,999,2010.0,8.0,burnt,2154,2018
5622,2250,7,4,2,2018,outer,2257,2010.0,8.0,burnt,2154,2018
5622,781,0,4,3,2018,outer,781,2010.0,8.0,burnt,2154,2018
5575,114,11,1,1,2018,outer,125,2009.0,9.0,burnt,2161,2018
5957,79,20,1,1,2018,outer,99,2011.0,7.0,burnt,2161,2018
5492,99,15,1,3,2018,outer,114,2013.0,5.0,burnt,2161,2018
5957,56,3,1,5,2018,outer,59,2011.0,7.0,burnt,2161,2018
5575,2063,67,2,1,2018,outer,2130,2009.0,9.0,burnt,2161,2018
5957,3751,45,2,1,2018,outer,3796,2011.0,7.0,burnt,2161,2018
5575,6243,128,2,2,2018,outer,6371,2009.0,9.0,burnt,2161,2018
5957,2371,11,2,2,2018,outer,2382,2011.0,7.0,burnt,2161,2018
5492,39,13,2,3,2018,outer,52,2013.0,5.0,burnt,2161,2018
5575,614,9,2,3,2018,outer,623,2009.0,9.0,burnt,2161,2018
5957,216,1,2,3,2018,outer,217,2011.0,7.0,burnt,2161,2018
5575,44,10,2,4,2018,outer,54,2009.0,9.0,burnt,2161,2018
5575,80,6,2,5,2018,outer,86,2009.0,9.0,burnt,2161,2018
5957,58,11,2,5,2018,outer,69,2011.0,7.0,burnt,2161,2018
5575,3665,82,3,1,2018,outer,3747,2009.0,9.0,burnt,2161,2018
5957,2949,6,3,1,2018,outer,2955,2011.0,7.0,burnt,2161,2018
5575,7431,59,3,2,2018,outer,7490,2009.0,9.0,burnt,2161,2018
5957,1950,6,3,2,2018,outer,1956,2011.0,7.0,burnt,2161,2018
5575,613,8,3,3,2018,outer,621,2009.0,9.0,burnt,2161,2018
5492,95,37,3,4,2018,outer,132,2013.0,5.0,burnt,2161,2018
5575,1706,12,4,1,2018,outer,1718,2009.0,9.0,burnt,2161,2018
5957,108,0,4,1,2018,outer,108,2011.0,7.0,burnt,2161,2018
5575,479,4,4,2,2018,outer,483,2009.0,9.0,burnt,2161,2018
5957,825,1,4,2,2018,outer,826,2011.0,7.0,burnt,2161,2018
5957,78,1,4,3,2018,outer,79,2011.0,7.0,burnt,2161,2018
5492,42,14,4,4,2018,outer,56,2013.0,5.0,burnt,2161,2018
0,2893,279,1,1,2018,outer,3172,2004.0,14.0,unburnt,2161,2018
0,8955,255,2,1,2018,outer,9210,2004.0,14.0,unburnt,2161,2018
0,17404,187,3,1,2018,outer,17591,2004.0,14.0,unburnt,2161,2018
0,4556,23,4,1,2018,outer,4579,2004.0,14.0,unburnt,2161,2018
5969,270,21,1,1,2018,outer,291,2011.0,7.0,burnt,2164,2018
5969,65,6,1,2,2018,outer,71,2011.0,7.0,burnt,2164,2018
5969,485,40,2,1,2018,outer,525,2011.0,7.0,burnt,2164,2018
5969,74,9,2,2,2018,outer,83,2011.0,7.0,burnt,2164,2018
5969,1345,17,3,1,2018,outer,1362,2011.0,7.0,burnt,2164,2018
5969,1509,16,4,1,2018,outer,1525,2011.0,7.0,burnt,2164,2018
438,419,70,1,1,2018,outer,489,2015.0,3.0,burnt,2165,2018
5616,675,5,1,1,2018,outer,680,2010.0,8.0,burnt,2165,2018
438,1254,57,1,2,2018,outer,1311,2015.0,3.0,burnt,2165,2018
2144,576,75,1,2,2018,outer,651,2016.0,2.0,burnt,2165,2018
5616,618,25,1,2,2018,outer,643,2010.0,8.0,burnt,2165,2018
438,1977,55,1,3,2018,outer,2032,2015.0,3.0,burnt,2165,2018
2144,232,70,1,3,2018,outer,302,2016.0,2.0,burnt,2165,2018
5616,262,18,1,3,2018,outer,280,2010.0,8.0,burnt,2165,2018
438,1349,18,1,4,2018,outer,1367,2015.0,3.0,burnt,2165,2018
2144,47,6,1,4,2018,outer,53,2016.0,2.0,burnt,2165,2018
438,223,9,1,5,2018,outer,232,2015.0,3.0,burnt,2165,2018
438,609,9,2,1,2018,outer,618,2015.0,3.0,burnt,2165,2018
2166,214,6,2,1,2018,outer,220,2016.0,2.0,burnt,2165,2018
4169,633,27,2,1,2018,outer,660,2005.0,13.0,burnt,2165,2018
5616,1619,42,2,1,2018,outer,1661,2010.0,8.0,burnt,2165,2018
5619,502,35,2,1,2018,outer,537,2010.0,8.0,burnt,2165,2018
438,10998,98,2,2,2018,outer,11096,2015.0,3.0,burnt,2165,2018
2144,2438,348,2,2,2018,outer,2786,2016.0,2.0,burnt,2165,2018
2166,1027,8,2,2,2018,outer,1035,2016.0,2.0,burnt,2165,2018
4169,777,17,2,2,2018,outer,794,2005.0,13.0,burnt,2165,2018
5616,1582,38,2,2,2018,outer,1620,2010.0,8.0,burnt,2165,2018
5619,529,17,2,2,2018,outer,546,2010.0,8.0,burnt,2165,2018
438,12980,85,2,3,2018,outer,13065,2015.0,3.0,burnt,2165,2018
2144,1833,184,2,3,2018,outer,2017,2016.0,2.0,burnt,2165,2018
2166,945,18,2,3,2018,outer,963,2016.0,2.0,burnt,2165,2018
4169,1649,20,2,3,2018,outer,1669,2005.0,13.0,burnt,2165,2018
5616,748,11,2,3,2018,outer,759,2010.0,8.0,burnt,2165,2018
5619,420,18,2,3,2018,outer,438,2010.0,8.0,burnt,2165,2018
438,13617,102,2,4,2018,outer,13719,2015.0,3.0,burnt,2165,2018
2144,294,10,2,4,2018,outer,304,2016.0,2.0,burnt,2165,2018
4169,864,1,2,4,2018,outer,865,2005.0,13.0,burnt,2165,2018
438,1405,20,2,5,2018,outer,1425,2015.0,3.0,burnt,2165,2018
4169,337,0,2,5,2018,outer,337,2005.0,13.0,burnt,2165,2018
438,727,0,3,1,2018,outer,727,2015.0,3.0,burnt,2165,2018
4169,638,9,3,1,2018,outer,647,2005.0,13.0,burnt,2165,2018
5616,233,15,3,1,2018,outer,248,2010.0,8.0,burnt,2165,2018
5619,3084,55,3,1,2018,outer,3139,2010.0,8.0,burnt,2165,2018
438,12783,38,3,2,2018,outer,12821,2015.0,3.0,burnt,2165,2018
2144,1772,199,3,2,2018,outer,1971,2016.0,2.0,burnt,2165,2018
4169,536,2,3,2,2018,outer,538,2005.0,13.0,burnt,2165,2018
5616,839,24,3,2,2018,outer,863,2010.0,8.0,burnt,2165,2018
5619,2772,39,3,2,2018,outer,2811,2010.0,8.0,burnt,2165,2018
438,13785,81,3,3,2018,outer,13866,2015.0,3.0,burnt,2165,2018
2144,1473,91,3,3,2018,outer,1564,2016.0,2.0,burnt,2165,2018
4169,2088,25,3,3,2018,outer,2113,2005.0,13.0,burnt,2165,2018
5616,474,12,3,3,2018,outer,486,2010.0,8.0,burnt,2165,2018
5619,1429,27,3,3,2018,outer,1456,2010.0,8.0,burnt,2165,2018
438,18397,119,3,4,2018,outer,18516,2015.0,3.0,burnt,2165,2018
2144,1160,27,3,4,2018,outer,1187,2016.0,2.0,burnt,2165,2018
4169,993,14,3,4,2018,outer,1007,2005.0,13.0,burnt,2165,2018
438,848,6,3,5,2018,outer,854,2015.0,3.0,burnt,2165,2018
4169,184,0,3,5,2018,outer,184,2005.0,13.0,burnt,2165,2018
438,94,1,4,1,2018,outer,95,2015.0,3.0,burnt,2165,2018
5616,533,3,4,1,2018,outer,536,2010.0,8.0,burnt,2165,2018
5619,2496,94,4,1,2018,outer,2590,2010.0,8.0,burnt,2165,2018
438,4975,6,4,2,2018,outer,4981,2015.0,3.0,burnt,2165,2018
2144,1675,92,4,2,2018,outer,1767,2016.0,2.0,burnt,2165,2018
5616,799,7,4,2,2018,outer,806,2010.0,8.0,burnt,2165,2018
5619,447,6,4,2,2018,outer,453,2010.0,8.0,burnt,2165,2018
438,4689,1,4,3,2018,outer,4690,2015.0,3.0,burnt,2165,2018
2144,1548,90,4,3,2018,outer,1638,2016.0,2.0,burnt,2165,2018
4169,89,2,4,3,2018,outer,91,2005.0,13.0,burnt,2165,2018
5616,445,11,4,3,2018,outer,456,2010.0,8.0,burnt,2165,2018
5619,237,17,4,3,2018,outer,254,2010.0,8.0,burnt,2165,2018
438,5817,5,4,4,2018,outer,5822,2015.0,3.0,burnt,2165,2018
2144,1550,21,4,4,2018,outer,1571,2016.0,2.0,burnt,2165,2018
4169,135,0,4,4,2018,outer,135,2005.0,13.0,burnt,2165,2018
438,103,0,4,5,2018,outer,103,2015.0,3.0,burnt,2165,2018
4169,110,0,4,5,2018,outer,110,2005.0,13.0,burnt,2165,2018
4169,316,10,1,3,2018,outer,326,2005.0,13.0,burnt,2166,2018
4169,1074,29,1,4,2018,outer,1103,2005.0,13.0,burnt,2166,2018
4169,1093,30,1,5,2018,outer,1123,2005.0,13.0,burnt,2166,2018
245,2754,49,2,1,2018,outer,2803,2013.0,5.0,burnt,2166,2018
349,81,2,2,1,2018,outer,83,2014.0,4.0,burnt,2166,2018
438,1946,119,2,1,2018,outer,2065,2015.0,3.0,burnt,2166,2018
2165,80,0,2,1,2018,outer,80,2016.0,2.0,burnt,2166,2018
4169,281,3,2,1,2018,outer,284,2005.0,13.0,burnt,2166,2018
245,9780,137,2,2,2018,outer,9917,2013.0,5.0,burnt,2166,2018
349,473,5,2,2,2018,outer,478,2014.0,4.0,burnt,2166,2018
438,4583,88,2,2,2018,outer,4671,2015.0,3.0,burnt,2166,2018
2165,474,18,2,2,2018,outer,492,2016.0,2.0,burnt,2166,2018
4169,547,2,2,2,2018,outer,549,2005.0,13.0,burnt,2166,2018
245,8364,123,2,3,2018,outer,8487,2013.0,5.0,burnt,2166,2018
349,1315,6,2,3,2018,outer,1321,2014.0,4.0,burnt,2166,2018
438,1864,21,2,3,2018,outer,1885,2015.0,3.0,burnt,2166,2018
2165,428,15,2,3,2018,outer,443,2016.0,2.0,burnt,2166,2018
4169,11108,149,2,3,2018,outer,11257,2005.0,13.0,burnt,2166,2018
245,873,22,2,4,2018,outer,895,2013.0,5.0,burnt,2166,2018
