f_prop,hsev,ys,cat_1,cat_2,cat_3,cat_4,cat_5,cat_2345,cat_1_int,cat_2_int,cat_3_int,cat_4_int,cat_5_int,cat_2345_int,se2,se3,se4,se5,flower_year,idx
-0.025830807476251896,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,2018,5328
-0.13567136656563933,-2.0,0,0,0,1,0,-1,0,0,0,13,0,-13,0,1,2,2,3,2018,5330
-0.16658487487418652,-1.0,0,0,0,0,1,-1,0,0,0,0,13,-13,0,1,2,2,3,2018,5333
-0.0721982758620689,2.0,0,0,0,-1,0,1,0,0,0,-13,0,13,0,1,2,2,3,2018,5334
-0.0929668552950687,1.0,0,0,0,0,-1,1,0,0,0,0,-13,13,0,1,2,2,3,2018,5335
-0.1820388349514563,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,2018,5336
-0.06670323915916519,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,2018,5337
0.027474671048742703,-4.0,0,1,0,0,0,-1,-1,13,0,0,0,-13,-13,1,2,2,3,2018,5341
-0.0008114391573609998,-2.0,0,0,1,0,-1,0,0,0,13,0,-13,0,0,1,2,2,3,2018,5345
-0.0180573132437713,-3.0,0,0,1,0,0,-1,0,0,13,0,0,-13,0,1,2,2,3,2018,5346
-0.10602869115984129,2.0,0,-1,0,1,0,0,1,-13,0,13,0,0,13,1,2,2,3,2018,5347
0.005395093134476902,-1.0,0,0,0,1,-1,0,0,0,0,13,-13,0,0,1,2,2,3,2018,5350
-0.011850780951933398,-2.0,0,0,0,1,0,-1,0,0,0,13,0,-13,0,1,2,2,3,2018,5351
-0.1162469889671469,3.0,0,-1,0,0,1,0,1,-13,0,0,13,0,13,1,2,2,3,2018,5352
-0.08608697975798381,2.0,0,0,-1,0,1,0,0,0,-13,0,13,0,0,1,2,2,3,2018,5353
-0.022069078759238997,-1.0,0,0,0,0,1,-1,0,0,0,0,13,-13,0,1,2,2,3,2018,5356
-0.1197611119919666,4.0,0,-1,0,0,0,1,1,-13,0,0,0,13,13,1,2,2,3,2018,5357
-0.0896011027828035,3.0,0,0,-1,0,0,1,0,0,-13,0,0,13,0,1,2,2,3,2018,5358
-0.1028016009148084,2.0,0,0,0,-1,0,1,0,0,0,-13,0,13,0,1,2,2,3,2018,5359
-0.0083373276976484,1.0,0,0,0,0,-1,1,0,0,0,0,-13,13,0,1,2,2,3,2018,5360
-0.0255832017840587,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,2018,5361
-0.025007043932465,-2.0,0,0,1,0,-1,0,0,0,13,0,-13,0,0,1,2,2,3,2018,5362
-0.019797402379050897,-1.0,0,0,0,1,-1,0,0,0,0,13,-13,0,0,1,2,2,3,2018,5363
-0.035585223195842695,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,2018,5364
-0.0378378378378378,1.0,0,0,0,0,-1,1,0,0,0,0,-13,13,0,1,2,2,3,2018,5365
-0.052503510157665495,0.0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,2,2,3,4,2018,5378
-0.1583231743061413,-1.0,-1,1,-1,0,0,0,-1,12,-13,0,0,0,-13,2,2,3,4,2018,5379
-0.2078410557633342,-2.0,-1,1,0,-1,0,0,-1,12,0,-13,0,0,-13,2,2,3,4,2018,5380
-0.2704302031741601,-3.0,-1,1,0,0,-1,0,-1,12,0,0,-13,0,-13,2,2,3,4,2018,5381
-0.2646597749455092,-4.0,-1,1,0,0,0,-1,-1,12,0,0,0,-13,-13,2,2,3,4,2018,5382
-0.0562078272604589,1.0,-1,-1,1,0,0,0,1,-13,12,0,0,0,12,2,2,3,4,2018,5383
-0.1620274914089347,0.0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,2,2,3,4,2018,5384
-0.2115453728661276,-1.0,-1,0,1,-1,0,0,0,0,12,-13,0,0,-1,2,2,3,4,2018,5385
-0.2741345202769535,-2.0,-1,0,1,0,-1,0,0,0,12,0,-13,0,-1,2,2,3,4,2018,5386
-0.2683640920483026,-3.0,-1,0,1,0,0,-1,0,0,12,0,0,-13,-1,2,2,3,4,2018,5387
-0.059825858102689,2.0,-1,-1,0,1,0,0,1,-13,0,12,0,0,12,2,2,3,4,2018,5388
-0.1656455222511648,1.0,-1,0,-1,1,0,0,0,0,-13,12,0,0,-1,2,2,3,4,2018,5389
-0.2151634037083577,0.0,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,2,2,3,4,2018,5390
-0.2777525511191836,-1.0,-1,0,0,1,-1,0,0,0,0,12,-13,0,-1,2,2,3,4,2018,5391
-0.2719821228905327,-2.0,-1,0,0,1,0,-1,0,0,0,12,0,-13,-1,2,2,3,4,2018,5392
-0.1206714476739931,0.0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,2,2,3,4,2018,5393
-0.4409408152871725,-1.0,-1,1,-1,0,0,0,-1,12,-13,0,0,0,-13,2,2,3,4,2018,5394
-0.20052500616867389,-4.0,-1,1,0,0,0,-1,-1,12,0,0,0,-13,-13,2,2,3,4,2018,5397
-0.12500934219543489,1.0,-1,-1,1,0,0,0,1,-13,12,0,0,0,12,2,2,3,4,2018,5398
-0.4452787098086143,0.0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,2,2,3,4,2018,5399
-0.4195469492144684,-2.0,-1,0,1,0,-1,0,0,0,12,0,-13,0,-1,2,2,3,4,2018,5401
-0.1286321215249753,2.0,-1,-1,0,1,0,0,1,-13,0,12,0,0,12,2,2,3,4,2018,5403
-0.2084856800196561,-2.0,-1,0,0,1,0,-1,0,0,0,12,0,-13,-1,2,2,3,4,2018,5407
-0.1292719167904903,3.0,-1,-1,0,0,1,0,1,-13,0,0,12,0,12,2,2,3,4,2018,5408
-0.3623188405797101,1.0,-1,0,0,-1,1,0,0,0,0,-13,12,0,-1,2,2,3,4,2018,5410
-0.4238095238095238,0.0,-1,0,0,0,0,0,0,0,0,0,-1,0,-1,2,2,3,4,2018,5411
-0.2091254752851711,-1.0,-1,0,0,0,1,-1,0,0,0,0,12,-13,-1,2,2,3,4,2018,5412
-0.10645417057881021,0.0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,2,2,3,4,2018,5413
-0.0853957691436896,-4.0,-1,1,0,0,0,-1,-1,12,0,0,0,-13,-13,2,2,3,4,2018,5416
-0.08788907979382271,-3.0,-1,0,1,0,0,-1,0,0,12,0,0,-13,-1,2,2,3,4,2018,5420
-0.30581466952515635,0.0,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,2,2,3,4,2018,5422
-0.0920999359828365,-2.0,-1,0,0,1,0,-1,0,0,0,12,0,-13,-1,2,2,3,4,2018,5424
-0.093103448275862,-1.0,-1,0,0,0,1,-1,0,0,0,0,12,-13,-1,2,2,3,4,2018,5428
-0.10898034422649219,0.0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,2,2,3,4,2018,5429
-0.24412273345404198,-1.0,-1,1,-1,0,0,0,-1,12,-13,0,0,0,-13,2,2,3,4,2018,5430
-0.1328492921054939,-4.0,-1,1,0,0,0,-1,-1,12,0,0,0,-13,-13,2,2,3,4,2018,5433
-0.24291315173362069,0.0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,2,2,3,4,2018,5435
-0.1912287559687759,-1.0,-1,0,1,-1,0,0,0,0,12,-13,0,0,-1,2,2,3,4,2018,5436
-0.156978978697476,-2.0,-1,0,1,0,-1,0,0,0,12,0,-13,0,-1,2,2,3,4,2018,5437
-0.1316397103850726,-3.0,-1,0,1,0,0,-1,0,0,12,0,0,-13,-1,2,2,3,4,2018,5438
-0.1045816399212302,2.0,-1,-1,0,1,0,0,1,-13,0,12,0,0,12,2,2,3,4,2018,5439
-0.23972402914878,1.0,-1,0,-1,1,0,0,0,0,-13,12,0,0,-1,2,2,3,4,2018,5440
-0.1284505878002319,-2.0,-1,0,0,1,0,-1,0,0,0,12,0,-13,-1,2,2,3,4,2018,5443
-0.1155172413793103,3.0,-1,-1,0,0,1,0,1,-13,0,0,12,0,12,2,2,3,4,2018,5444
-0.1989752348420153,1.0,-1,0,0,-1,1,0,0,0,0,-13,12,0,-1,2,2,3,4,2018,5446
-0.1647254575707154,0.0,-1,0,0,0,0,0,0,0,0,0,-1,0,-1,2,2,3,4,2018,5447
-0.139386189258312,-1.0,-1,0,0,0,1,-1,0,0,0,0,12,-13,-1,2,2,3,4,2018,5448
0.0035335689045936,-1.0,-1,1,-1,0,0,0,-1,12,-13,0,0,0,-13,2,3,4,5,2018,5449
0.0035335689045936,-2.0,-1,1,0,-1,0,0,-1,12,0,-13,0,0,-13,2,3,4,5,2018,5450
0.0037431941923774,1.0,-1,0,-1,1,0,0,0,0,-13,12,0,0,-1,2,3,4,5,2018,5455
0.0037431941923774,0.0,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,2,3,4,5,2018,5456
0.0023529411764705,2.0,-1,0,-1,0,1,0,0,0,-13,0,12,0,-1,2,3,4,5,2018,5458
0.0023529411764705,1.0,-1,0,0,-1,1,0,0,0,0,-13,12,0,-1,2,3,4,5,2018,5459
0.0,3.0,-1,0,-1,0,0,1,0,0,-13,0,0,12,-1,2,3,4,5,2018,5461
0.0,2.0,-1,0,0,-1,0,1,0,0,0,-13,0,12,-1,2,3,4,5,2018,5462
0.0104055087987758,-2.0,-1,1,0,-1,0,0,-1,12,0,-13,0,0,-13,2,3,4,5,2018,5466
0.004189759767046801,2.0,-1,-1,0,1,0,0,1,-13,0,12,0,0,12,2,3,4,5,2018,5472
0.0017890762647873003,3.0,-1,-1,0,0,1,0,1,-13,0,0,12,0,12,2,3,4,5,2018,5476
2.4144869215200065e-05,4.0,-1,-1,0,0,0,1,1,-13,0,0,0,12,12,2,3,4,5,2018,5480
-0.0016932523537632003,3.0,-1,0,-1,0,0,1,0,0,-13,0,0,12,-1,2,3,4,5,2018,5481
0.0032913290927351004,-1.0,-1,1,-1,0,0,0,-1,12,-13,0,0,0,-13,2,3,4,5,2018,5485
0.0056913290927351,-2.0,-1,1,0,-1,0,0,-1,12,0,-13,0,0,-13,2,3,4,5,2018,5486
0.0010916201117318002,2.0,-1,0,-1,0,1,0,0,0,-13,0,12,0,-1,2,3,4,5,2018,5497
-0.0007695267410542,4.0,-1,-1,0,0,0,1,1,-13,0,0,0,12,12,2,3,4,5,2018,5500
-0.0024,3.0,-1,0,-1,0,0,1,0,0,-13,0,0,12,-1,2,3,4,5,2018,5501
0.0,2.0,-1,0,0,-1,0,1,0,0,0,-13,0,12,-1,2,3,4,5,2018,5502
-0.0441988950276243,0.0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,2,3,4,5,2018,5504
-0.0413498921786215,1.0,-1,-1,1,0,0,0,1,-13,12,0,0,0,12,2,3,4,5,2018,5506
-0.039113642260648604,2.0,-1,-1,0,1,0,0,1,-13,0,12,0,0,12,2,3,4,5,2018,5508
-0.0441988950276243,3.0,-1,-1,0,0,1,0,1,-13,0,0,12,0,12,2,3,4,5,2018,5510
0.00715515086149,0.0,-2,0,0,0,0,0,0,-2,0,0,0,0,0,2,3,4,5,2018,5518
-0.012442300917737802,-1.0,-2,1,-1,0,0,0,-1,11,-13,0,0,0,-13,2,3,4,5,2018,5519
0.0272052761747732,-2.0,-2,1,0,-1,0,0,-1,11,0,-13,0,0,-13,2,3,4,5,2018,5520
0.010741663543021699,1.0,-2,-1,1,0,0,0,1,-13,11,0,0,0,11,2,3,4,5,2018,5521
-0.008855788236206103,0.0,-2,0,0,0,0,0,0,0,-2,0,0,0,-2,2,3,4,5,2018,5522
0.0307917888563049,-1.0,-2,0,1,-1,0,0,0,0,11,-13,0,0,-2,2,3,4,5,2018,5523
-0.0200501253132832,2.0,-2,-1,0,1,0,0,1,-13,0,11,0,0,11,2,3,4,5,2018,5524
-0.039647577092511,1.0,-2,0,-1,1,0,0,0,0,-13,11,0,0,-2,2,3,4,5,2018,5525
0.0,0.0,-2,0,0,0,0,0,0,0,0,-2,0,0,-2,2,3,4,5,2018,5526
0.011337112317151498,0.0,-2,0,0,0,0,0,0,-2,0,0,0,0,0,2,3,4,5,2018,5527
0.0181598112434028,-1.0,-2,1,-1,0,0,0,-1,11,-13,0,0,0,-13,2,3,4,5,2018,5528
0.013288249066387998,-2.0,-2,1,0,-1,0,0,-1,11,0,-13,0,0,-13,2,3,4,5,2018,5529
0.0251930109711499,-3.0,-2,1,0,0,-1,0,-1,11,0,0,-13,0,-13,2,3,4,5,2018,5530
0.0049108573781731,1.0,-2,-1,1,0,0,0,1,-13,11,0,0,0,11,2,3,4,5,2018,5532
0.011733556304424402,0.0,-2,0,0,0,0,0,0,0,-2,0,0,0,-2,2,3,4,5,2018,5533
0.0068619941274096,-1.0,-2,0,1,-1,0,0,0,0,11,-13,0,0,-2,2,3,4,5,2018,5534
0.0187667560321715,-2.0,-2,0,1,0,-1,0,0,0,11,0,-13,0,-2,2,3,4,5,2018,5535
-0.0031448007664650005,2.0,-2,-1,0,1,0,0,1,-13,0,11,0,0,11,2,3,4,5,2018,5537
-0.0011936640172285004,0.0,-2,0,0,0,0,0,0,0,0,-2,0,0,-2,2,3,4,5,2018,5539
0.0107110978875334,-1.0,-2,0,0,1,-1,0,0,0,0,11,-13,0,-2,2,3,4,5,2018,5540
-0.003703614390039101,3.0,-2,-1,0,0,1,0,1,-13,0,0,11,0,11,2,3,4,5,2018,5542
0.0031190845362122,2.0,-2,0,-1,0,1,0,0,0,-13,0,11,0,-2,2,3,4,5,2018,5543
-0.0017524776408026008,1.0,-2,0,0,-1,1,0,0,0,0,-13,11,0,-2,2,3,4,5,2018,5544
0.0101522842639593,0.0,-2,0,0,0,0,0,0,0,0,0,-2,0,-2,2,3,4,5,2018,5545
0.058587473734679506,0.0,-2,0,0,0,0,0,0,-2,0,0,0,0,0,2,3,4,5,2018,5547
0.06414053754065431,-1.0,-2,1,-1,0,0,0,-1,11,-13,0,0,0,-13,2,3,4,5,2018,5548
0.0065725988406401,1.0,-2,0,-1,1,0,0,0,0,-13,11,0,0,-2,2,3,4,5,2018,5556
0.0061568061568062,0.0,-2,0,0,0,0,0,0,0,0,-2,0,0,-2,2,3,4,5,2018,5557
0.010373008608322402,3.0,-2,-1,0,0,1,0,1,-13,0,0,11,0,11,2,3,4,5,2018,5559
0.015510279730463301,1.0,-2,0,0,-1,1,0,0,0,0,-13,11,0,-2,2,3,4,5,2018,5561
0.13674602902683902,0.0,-2,0,0,0,0,0,0,-2,0,0,0,0,0,2,3,4,5,2018,5563
0.1353300757138667,-1.0,-2,1,-1,0,0,0,-1,11,-13,0,0,0,-13,2,3,4,5,2018,5564
0.0331395178986133,1.0,-2,-1,1,0,0,0,1,-13,11,0,0,0,11,2,3,4,5,2018,5565
0.031723564585641004,0.0,-2,0,0,0,0,0,0,0,-2,0,0,0,-2,2,3,4,5,2018,5566
0.009744130720247,2.0,-2,-1,0,1,0,0,1,-13,0,11,0,0,11,2,3,4,5,2018,5567
0.0083281774072747,1.0,-2,0,-1,1,0,0,0,0,-13,11,0,0,-2,2,3,4,5,2018,5568
0.0052127265291516,3.0,-2,-1,0,0,1,0,1,-13,0,0,11,0,11,2,3,4,5,2018,5569
0.0037967732161793,2.0,-2,0,-1,0,1,0,0,0,-13,0,11,0,-2,2,3,4,5,2018,5570
-0.06495272401701421,0.0,-2,0,0,0,0,0,0,-2,0,0,0,0,0,2,2,3,4,2018,5571
-0.24769720369788598,0.0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,2,2,3,4,2018,5572
-0.0700823680538987,-1.0,-2,1,-1,0,0,0,-1,11,-13,0,0,0,-13,2,2,3,4,2018,5573
-0.2606084475270709,-1.0,-1,1,-1,0,0,0,-1,11,-12,0,0,0,-12,2,2,3,4,2018,5574
-0.2415340768265424,-2.0,-2,1,0,-1,0,0,-1,11,0,-13,0,0,-13,2,2,3,4,2018,5575
-0.2510734114303622,-3.0,-2,1,0,0,-1,0,-1,11,0,0,-13,0,-13,2,2,3,4,2018,5576
-0.2506574384166334,-4.0,-2,1,0,0,0,-1,-1,11,0,0,0,-13,-13,2,2,3,4,2018,5577
-0.0660932591756531,1.0,-2,-1,1,0,0,0,1,-13,11,0,0,0,11,2,2,3,4,2018,5578
-0.24883773885652488,1.0,-1,-1,1,0,0,0,1,-12,11,0,0,0,11,2,2,3,4,2018,5579
-0.0712229032125376,0.0,-2,0,0,0,0,0,0,0,-2,0,0,0,-2,2,2,3,4,2018,5580
-0.2617489826857098,0.0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,2,2,3,4,2018,5581
-0.2426746119851813,-1.0,-2,0,1,-1,0,0,0,0,11,-13,0,0,-2,2,2,3,4,2018,5582
-0.2522139465890011,-2.0,-2,0,1,0,-1,0,0,0,11,0,-13,0,-2,2,2,3,4,2018,5583
-0.2517979735752723,-3.0,-2,0,1,0,0,-1,0,0,11,0,0,-13,-2,2,2,3,4,2018,5584
-0.0694045174537987,2.0,-2,-1,0,1,0,0,1,-13,0,11,0,0,11,2,2,3,4,2018,5585
-0.2521489971346705,2.0,-1,-1,0,1,0,0,1,-12,0,11,0,0,11,2,2,3,4,2018,5586
-0.0745341614906832,1.0,-2,0,-1,1,0,0,0,0,-13,11,0,0,-2,2,2,3,4,2018,5587
-0.2650602409638554,1.0,-1,0,-1,1,0,0,0,0,-12,11,0,0,-1,2,2,3,4,2018,5588
-0.2459858702633269,0.0,-2,0,0,0,0,0,0,0,0,-2,0,0,-2,2,2,3,4,2018,5589
-0.2555252048671467,-1.0,-2,0,0,1,-1,0,0,0,0,11,-13,0,-2,2,2,3,4,2018,5590
-0.2551092318534179,-2.0,-2,0,0,1,0,-1,0,0,0,11,0,-13,-2,2,2,3,4,2018,5591
-0.195532674635882,-3.0,-2,1,0,0,-1,0,-1,11,0,0,-13,0,-13,2,2,3,4,2018,5597
-0.149580293683501,-4.0,-2,1,0,0,0,-1,-1,11,0,0,0,-13,-13,2,2,3,4,2018,5598
-0.1891642186196641,1.0,-2,-1,1,0,0,0,1,-13,11,0,0,0,11,2,2,3,4,2018,5599
-0.0305164198775258,1.0,-1,-1,1,0,0,0,1,-12,11,0,0,0,11,2,2,3,4,2018,5600
-0.1183029210805142,0.0,-2,0,0,0,0,0,0,0,-2,0,0,0,-2,2,2,3,4,2018,5601
-0.0919181528113666,-1.0,-2,0,1,-1,0,0,0,0,11,-13,0,0,-2,2,2,3,4,2018,5603
-0.1939261233815689,-2.0,-2,0,1,0,-1,0,0,0,11,0,-13,0,-2,2,2,3,4,2018,5604
-0.1479737424291879,-3.0,-2,0,1,0,0,-1,0,0,11,0,0,-13,-2,2,2,3,4,2018,5605
-0.09266428911303441,0.0,-2,0,0,0,0,0,0,0,0,-2,0,0,-2,2,2,3,4,2018,5610
-0.1946722596832367,-1.0,-2,0,0,1,-1,0,0,0,0,11,-13,0,-2,2,2,3,4,2018,5611
-0.1487198787308557,-2.0,-2,0,0,1,0,-1,0,0,0,11,0,-13,-2,2,2,3,4,2018,5612
-0.0330188679245283,3.0,-1,-1,0,0,1,0,1,-12,0,0,11,0,11,2,2,3,4,2018,5614
-0.1208053691275167,2.0,-2,0,-1,0,1,0,0,0,-13,0,11,0,-2,2,2,3,4,2018,5615
-0.0944206008583691,1.0,-2,0,0,-1,1,0,0,0,0,-13,11,0,-2,2,2,3,4,2018,5617
-0.1964285714285714,0.0,-2,0,0,0,0,0,0,0,0,0,-2,0,-2,2,2,3,4,2018,5618
-0.1504761904761904,-1.0,-2,0,0,0,1,-1,0,0,0,0,11,-13,-2,2,2,3,4,2018,5619
-0.1564789171618041,0.0,-2,0,0,0,0,0,0,-2,0,0,0,0,0,2,2,3,4,2018,5620
-0.0354743509517585,0.0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,2,2,3,4,2018,5621
-0.049988754113143796,-1.0,-2,1,-1,0,0,0,-1,11,-13,0,0,0,-13,2,2,3,4,2018,5622
-0.0408893798333635,-2.0,-2,1,0,-1,0,0,-1,11,0,-13,0,0,-13,2,2,3,4,2018,5624
-0.1214640838737783,-3.0,-2,1,0,0,-1,0,-1,11,0,0,-13,0,-13,2,2,3,4,2018,5625
-0.070119047810661,-4.0,-2,1,0,0,0,-1,-1,11,0,0,0,-13,-13,2,2,3,4,2018,5626
-0.031361395983600104,1.0,-1,-1,1,0,0,0,1,-12,11,0,0,0,11,2,2,3,4,2018,5628
-0.036776424865205104,-1.0,-2,0,1,-1,0,0,0,0,11,-13,0,0,-2,2,2,3,4,2018,5631
-0.1173511289056199,-2.0,-2,0,1,0,-1,0,0,0,11,0,-13,0,-2,2,2,3,4,2018,5632
-0.0660060928425026,-3.0,-2,0,1,0,0,-1,0,0,11,0,0,-13,-2,2,2,3,4,2018,5633
-0.15284279944434281,2.0,-2,-1,0,1,0,0,1,-13,0,11,0,0,11,2,2,3,4,2018,5634
-0.046352636395682496,1.0,-2,0,-1,1,0,0,0,0,-13,11,0,0,-2,2,2,3,4,2018,5636
-0.117827966156317,-1.0,-2,0,0,1,-1,0,0,0,0,11,-13,0,-2,2,2,3,4,2018,5639
-0.0664829300931997,-2.0,-2,0,0,1,0,-1,0,0,0,11,0,-13,-2,2,2,3,4,2018,5640
-0.1575342465753424,3.0,-2,-1,0,0,1,0,1,-13,0,0,11,0,11,2,2,3,4,2018,5641
-0.0419447092469018,1.0,-2,0,0,-1,1,0,0,0,0,-13,11,0,-2,2,2,3,4,2018,5645
-0.1225194132873166,0.0,-2,0,0,0,0,0,0,0,0,0,-2,0,-2,2,2,3,4,2018,5646
-0.0711743772241993,-1.0,-2,0,0,0,1,-1,0,0,0,0,11,-13,-2,2,2,3,4,2018,5647
-0.09022688927501199,0.0,-2,0,0,0,0,0,0,-2,0,0,0,0,0,2,2,3,4,2018,5648
-0.077260412361666,0.0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,2,2,3,4,2018,5649
-0.06259264789973809,-1.0,-2,1,-1,0,0,0,-1,11,-13,0,0,0,-13,2,2,3,4,2018,5650
-0.1278612978771625,-2.0,-2,1,0,-1,0,0,-1,11,0,-13,0,0,-13,2,2,3,4,2018,5651
-0.1201461975249514,-3.0,-2,1,0,0,-1,0,-1,11,0,0,-13,0,-13,2,2,3,4,2018,5652
-0.042655870384533,-4.0,-2,1,0,0,0,-1,-1,11,0,0,0,-13,-13,2,2,3,4,2018,5653
-0.08719720701116719,1.0,-2,-1,1,0,0,0,1,-13,11,0,0,0,11,2,2,3,4,2018,5654
-0.05956296563589329,0.0,-2,0,0,0,0,0,0,0,-2,0,0,0,-2,2,2,3,4,2018,5656
-0.1248316156133177,-1.0,-2,0,1,-1,0,0,0,0,11,-13,0,0,-2,2,2,3,4,2018,5657
-0.1171165152611066,-2.0,-2,0,1,0,-1,0,0,0,11,0,-13,0,-2,2,2,3,4,2018,5658
-0.039626188120688195,-3.0,-2,0,1,0,0,-1,0,0,11,0,0,-13,-2,2,2,3,4,2018,5659
-0.08716862552495819,2.0,-2,-1,0,1,0,0,1,-13,0,11,0,0,11,2,2,3,4,2018,5660
-0.0742021486116122,2.0,-1,-1,0,1,0,0,1,-12,0,11,0,0,11,2,2,3,4,2018,5661
-0.1170879337748976,-1.0,-2,0,0,1,-1,0,0,0,0,11,-13,0,-2,2,2,3,4,2018,5664
-0.0395976066344792,-2.0,-2,0,0,1,0,-1,0,0,0,11,0,-13,-2,2,2,3,4,2018,5665
-0.0913978494623656,3.0,-2,-1,0,0,1,0,1,-13,0,0,11,0,11,2,2,3,4,2018,5666
-0.0784313725490196,3.0,-1,-1,0,0,1,0,1,-12,0,0,11,0,11,2,2,3,4,2018,5667
-0.0637636080870917,2.0,-2,0,-1,0,1,0,0,0,-13,0,11,0,-2,2,2,3,4,2018,5668
-0.1290322580645161,1.0,-2,0,0,-1,1,0,0,0,0,-13,11,0,-2,2,2,3,4,2018,5669
-0.121317157712305,0.0,-2,0,0,0,0,0,0,0,0,0,-2,0,-2,2,2,3,4,2018,5670
-0.0438268305718866,-1.0,-2,0,0,0,1,-1,0,0,0,0,11,-13,-2,2,2,3,4,2018,5671
0.0202243301253202,0.0,-3,0,0,0,0,0,0,-3,0,0,0,0,0,2,3,4,4,2018,5684
0.0146417211335526,-1.0,-3,1,-1,0,0,0,-1,10,-13,0,0,0,-13,2,3,4,4,2018,5685
0.0210764645190874,-1.0,-1,1,-1,0,0,0,-1,10,-11,0,0,0,-11,2,3,4,4,2018,5686
0.0117610089441075,-2.0,-3,1,0,-1,0,0,-1,10,0,-13,0,0,-13,2,3,4,4,2018,5687
0.0119297920622424,-3.0,-3,1,0,0,-1,0,-1,10,0,0,-13,0,-13,2,3,4,4,2018,5688
0.0431381176750662,1.0,-3,-1,1,0,0,0,1,-13,10,0,0,0,10,2,3,4,4,2018,5689
0.0375555086832986,0.0,-3,0,0,0,0,0,0,0,-3,0,0,0,-3,2,3,4,4,2018,5690
0.0346747964938535,-1.0,-3,0,1,-1,0,0,0,0,10,-13,0,0,-3,2,3,4,4,2018,5692
0.034843579611988404,-2.0,-3,0,1,0,-1,0,0,0,10,0,-13,0,-3,2,3,4,4,2018,5693
0.0307406146195411,2.0,-3,-1,0,1,0,0,1,-13,0,10,0,0,10,2,3,4,4,2018,5694
0.025158005627773497,1.0,-3,0,-1,1,0,0,0,0,-13,10,0,0,-3,2,3,4,4,2018,5695
0.022277293438328398,0.0,-3,0,0,0,0,0,0,0,0,-3,0,0,-3,2,3,4,4,2018,5697
0.022446076556463298,-1.0,-3,0,0,1,-1,0,0,0,0,10,-13,0,-3,2,3,4,4,2018,5698
-0.0049504950495049,3.0,-3,-1,0,0,1,0,1,-13,0,0,10,0,10,2,3,4,4,2018,5699
-0.0105331040412725,2.0,-3,0,-1,0,1,0,0,0,-13,0,10,0,-3,2,3,4,4,2018,5700
-0.0040983606557377,2.0,-1,0,-1,0,1,0,0,0,-11,0,10,0,-1,2,3,4,4,2018,5701
-0.0134138162307176,1.0,-3,0,0,-1,1,0,0,0,0,-13,10,0,-3,2,3,4,4,2018,5702
-0.0132450331125827,0.0,-3,0,0,0,0,0,0,0,0,0,-3,0,-3,2,3,4,4,2018,5703
0.0210958582497859,0.0,-3,0,0,0,0,0,0,-3,0,0,0,0,0,2,3,4,4,2018,5704
0.0197751923503491,-1.0,-3,1,-1,0,0,0,-1,10,-13,0,0,0,-13,2,3,4,4,2018,5705
0.0159413739191002,-2.0,-3,1,0,-1,0,0,-1,10,0,-13,0,0,-13,2,3,4,4,2018,5707
0.0202371601135583,-2.0,-1,1,0,-1,0,0,-1,10,0,-11,0,0,-11,2,3,4,4,2018,5708
0.0264676897085738,-3.0,-3,1,0,0,-1,0,-1,10,0,0,-13,0,-13,2,3,4,4,2018,5709
0.0181683703143701,1.0,-3,-1,1,0,0,0,1,-13,10,0,0,0,10,2,3,4,4,2018,5711
0.0168477044149333,0.0,-3,0,0,0,0,0,0,0,-3,0,0,0,-3,2,3,4,4,2018,5712
0.0161477286548785,0.0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,2,3,4,4,2018,5713
0.013013885983684399,-1.0,-3,0,1,-1,0,0,0,0,10,-13,0,0,-3,2,3,4,4,2018,5714
0.023540201773158,-2.0,-3,0,1,0,-1,0,0,0,10,0,-13,0,-3,2,3,4,4,2018,5716
0.026583055759257197,2.0,-3,-1,0,1,0,0,1,-13,0,10,0,0,10,2,3,4,4,2018,5718
0.0252623898598204,1.0,-3,0,-1,1,0,0,0,0,-13,10,0,0,-3,2,3,4,4,2018,5719
0.024562414099765596,1.0,-1,0,-1,1,0,0,0,0,-11,10,0,0,-1,2,3,4,4,2018,5720
0.021428571428571498,0.0,-3,0,0,0,0,0,0,0,0,-3,0,0,-3,2,3,4,4,2018,5721
