nid,noflower,yesflower,tpi_zone,hsev,year,inout,nobs,yof,target,flower_year
237,931,15,4,2,2020,inner,946,2013,237,2020
237,2882,107,4,3,2020,inner,2989,2013,237,2020
237,2845,113,4,4,2020,inner,2958,2013,237,2020
237,146,3,4,5,2020,inner,149,2013,237,2020
242,554,91,1,1,2020,inner,645,2013,242,2020
242,1649,102,1,2,2020,inner,1751,2013,242,2020
242,3078,81,1,3,2020,inner,3159,2013,242,2020
242,915,25,1,4,2020,inner,940,2013,242,2020
242,1086,6,2,1,2020,inner,1092,2013,242,2020
242,3508,68,2,2,2020,inner,3576,2013,242,2020
242,3140,56,2,3,2020,inner,3196,2013,242,2020
242,1110,8,2,4,2020,inner,1118,2013,242,2020
242,1443,6,3,1,2020,inner,1449,2013,242,2020
242,9533,56,3,2,2020,inner,9589,2013,242,2020
242,4931,31,3,3,2020,inner,4962,2013,242,2020
242,2488,16,3,4,2020,inner,2504,2013,242,2020
242,1248,3,4,1,2020,inner,1251,2013,242,2020
242,5464,30,4,2,2020,inner,5494,2013,242,2020
242,3712,30,4,3,2020,inner,3742,2013,242,2020
242,3607,17,4,4,2020,inner,3624,2013,242,2020
245,3946,401,1,1,2020,inner,4347,2013,245,2020
245,4667,142,1,2,2020,inner,4809,2013,245,2020
245,5845,109,1,3,2020,inner,5954,2013,245,2020
245,1182,14,1,4,2020,inner,1196,2013,245,2020
245,97,2,1,5,2020,inner,99,2013,245,2020
245,5338,99,2,1,2020,inner,5437,2013,245,2020
245,23299,312,2,2,2020,inner,23611,2013,245,2020
245,24862,174,2,3,2020,inner,25036,2013,245,2020
245,4111,20,2,4,2020,inner,4131,2013,245,2020
245,187,1,2,5,2020,inner,188,2013,245,2020
245,2193,19,3,1,2020,inner,2212,2013,245,2020
245,19815,46,3,2,2020,inner,19861,2013,245,2020
245,16884,46,3,3,2020,inner,16930,2013,245,2020
245,2929,8,3,4,2020,inner,2937,2013,245,2020
245,70,3,3,5,2020,inner,73,2013,245,2020
245,180,0,4,1,2020,inner,180,2013,245,2020
245,4808,7,4,2,2020,inner,4815,2013,245,2020
245,6444,6,4,3,2020,inner,6450,2013,245,2020
245,996,4,4,4,2020,inner,1000,2013,245,2020
246,536,1,1,1,2020,inner,537,2013,246,2020
246,460,3,1,2,2020,inner,463,2013,246,2020
246,75,1,1,3,2020,inner,76,2013,246,2020
246,2022,12,2,1,2020,inner,2034,2013,246,2020
246,2866,10,2,2,2020,inner,2876,2013,246,2020
246,381,2,2,3,2020,inner,383,2013,246,2020
246,487,1,3,1,2020,inner,488,2013,246,2020
246,4176,0,3,2,2020,inner,4176,2013,246,2020
246,2028,5,3,3,2020,inner,2033,2013,246,2020
246,155,0,3,4,2020,inner,155,2013,246,2020
246,101,0,4,1,2020,inner,101,2013,246,2020
246,514,2,4,2,2020,inner,516,2013,246,2020
246,832,1,4,3,2020,inner,833,2013,246,2020
246,345,3,4,4,2020,inner,348,2013,246,2020
327,169,7,2,2,2020,inner,176,2014,327,2020
327,1254,17,2,3,2020,inner,1271,2014,327,2020
327,596,10,2,4,2020,inner,606,2014,327,2020
327,446,4,3,2,2020,inner,450,2014,327,2020
327,2782,31,3,3,2020,inner,2813,2014,327,2020
327,798,8,3,4,2020,inner,806,2014,327,2020
327,87,0,4,2,2020,inner,87,2014,327,2020
327,993,7,4,3,2020,inner,1000,2014,327,2020
334,58,0,1,2,2020,inner,58,2014,334,2020
334,70,1,1,3,2020,inner,71,2014,334,2020
334,135,2,2,2,2020,inner,137,2014,334,2020
334,584,31,2,3,2020,inner,615,2014,334,2020
334,130,2,3,2,2020,inner,132,2014,334,2020
334,822,21,3,3,2020,inner,843,2014,334,2020
334,190,7,3,4,2020,inner,197,2014,334,2020
334,88,2,4,2,2020,inner,90,2014,334,2020
334,3581,37,4,3,2020,inner,3618,2014,334,2020
334,460,8,4,4,2020,inner,468,2014,334,2020
349,54,0,1,2,2020,inner,54,2014,349,2020
349,298,3,2,1,2020,inner,301,2014,349,2020
349,2750,19,2,2,2020,inner,2769,2014,349,2020
349,4852,64,2,3,2020,inner,4916,2014,349,2020
349,122,1,2,4,2020,inner,123,2014,349,2020
349,422,0,3,1,2020,inner,422,2014,349,2020
349,2656,3,3,2,2020,inner,2659,2014,349,2020
349,2078,3,3,3,2020,inner,2081,2014,349,2020
349,71,0,4,3,2020,inner,71,2014,349,2020
368,7437,831,2,1,2020,inner,8268,2014,368,2020
368,3468,26,2,2,2020,inner,3494,2014,368,2020
368,1040,2,2,3,2020,inner,1042,2014,368,2020
368,8961,139,3,1,2020,inner,9100,2014,368,2020
368,2690,26,3,2,2020,inner,2716,2014,368,2020
368,1582,11,3,3,2020,inner,1593,2014,368,2020
373,1795,114,1,1,2020,inner,1909,2014,373,2020
373,6063,189,1,2,2020,inner,6252,2014,373,2020
373,4470,117,1,3,2020,inner,4587,2014,373,2020
373,919,9,1,4,2020,inner,928,2014,373,2020
373,4753,120,2,1,2020,inner,4873,2014,373,2020
373,28878,382,2,2,2020,inner,29260,2014,373,2020
373,19893,356,2,3,2020,inner,20249,2014,373,2020
373,585,17,2,4,2020,inner,602,2014,373,2020
373,11223,114,3,1,2020,inner,11337,2014,373,2020
373,49493,486,3,2,2020,inner,49979,2014,373,2020
373,19385,143,3,3,2020,inner,19528,2014,373,2020
373,512,1,3,4,2020,inner,513,2014,373,2020
373,3229,58,4,1,2020,inner,3287,2014,373,2020
373,13376,145,4,2,2020,inner,13521,2014,373,2020
373,6769,28,4,3,2020,inner,6797,2014,373,2020
373,721,9,4,4,2020,inner,730,2014,373,2020
438,1496,103,1,1,2020,inner,1599,2015,438,2020
438,5556,188,1,2,2020,inner,5744,2015,438,2020
438,10267,396,1,3,2020,inner,10663,2015,438,2020
438,12219,458,1,4,2020,inner,12677,2015,438,2020
438,5309,397,1,5,2020,inner,5706,2015,438,2020
438,2867,240,2,1,2020,inner,3107,2015,438,2020
438,25246,257,2,2,2020,inner,25503,2015,438,2020
438,27994,275,2,3,2020,inner,28269,2015,438,2020
438,37438,221,2,4,2020,inner,37659,2015,438,2020
438,5024,86,2,5,2020,inner,5110,2015,438,2020
438,1413,4,3,1,2020,inner,1417,2015,438,2020
438,25665,45,3,2,2020,inner,25710,2015,438,2020
438,30233,151,3,3,2020,inner,30384,2015,438,2020
438,44673,141,3,4,2020,inner,44814,2015,438,2020
438,4238,26,3,5,2020,inner,4264,2015,438,2020
438,123,0,4,1,2020,inner,123,2015,438,2020
438,6551,3,4,2,2020,inner,6554,2015,438,2020
438,12587,27,4,3,2020,inner,12614,2015,438,2020
438,21326,52,4,4,2020,inner,21378,2015,438,2020
438,1937,29,4,5,2020,inner,1966,2015,438,2020
458,111,6,2,3,2020,inner,117,2014,458,2020
458,100,2,3,3,2020,inner,102,2014,458,2020
458,139,6,3,4,2020,inner,145,2014,458,2020
458,100,10,3,5,2020,inner,110,2014,458,2020
458,78,0,4,3,2020,inner,78,2014,458,2020
458,193,3,4,4,2020,inner,196,2014,458,2020
458,84,5,4,5,2020,inner,89,2014,458,2020
627,929,10,1,1,2020,inner,939,2015,627,2020
627,1820,0,1,2,2020,inner,1820,2015,627,2020
627,1307,0,1,3,2020,inner,1307,2015,627,2020
627,1850,0,2,1,2020,inner,1850,2015,627,2020
627,6614,2,2,2,2020,inner,6616,2015,627,2020
627,2784,2,2,3,2020,inner,2786,2015,627,2020
627,131,0,2,4,2020,inner,131,2015,627,2020
627,1171,0,3,1,2020,inner,1171,2015,627,2020
627,2785,0,3,2,2020,inner,2785,2015,627,2020
627,1201,0,3,3,2020,inner,1201,2015,627,2020
627,344,0,3,4,2020,inner,344,2015,627,2020
627,606,0,4,1,2020,inner,606,2015,627,2020
627,1932,1,4,2,2020,inner,1933,2015,627,2020
627,531,0,4,3,2020,inner,531,2015,627,2020
627,325,0,4,4,2020,inner,325,2015,627,2020
635,137,3,1,2,2020,inner,140,2015,635,2020
635,125,0,1,3,2020,inner,125,2015,635,2020
635,195,2,2,1,2020,inner,197,2015,635,2020
635,1451,12,2,2,2020,inner,1463,2015,635,2020
635,352,1,2,3,2020,inner,353,2015,635,2020
635,597,8,3,1,2020,inner,605,2015,635,2020
635,3782,5,3,2,2020,inner,3787,2015,635,2020
635,800,0,3,3,2020,inner,800,2015,635,2020
635,845,18,4,1,2020,inner,863,2015,635,2020
635,1452,1,4,2,2020,inner,1453,2015,635,2020
635,293,0,4,3,2020,inner,293,2015,635,2020
636,539,46,1,1,2020,inner,585,2015,636,2020
636,3098,200,1,2,2020,inner,3298,2015,636,2020
636,12892,234,1,3,2020,inner,13126,2015,636,2020
636,9609,214,1,4,2020,inner,9823,2015,636,2020
636,646,14,1,5,2020,inner,660,2015,636,2020
636,761,36,2,1,2020,inner,797,2015,636,2020
636,18975,462,2,2,2020,inner,19437,2015,636,2020
636,51819,851,2,3,2020,inner,52670,2015,636,2020
636,16227,196,2,4,2020,inner,16423,2015,636,2020
636,792,8,2,5,2020,inner,800,2015,636,2020
636,1821,60,3,1,2020,inner,1881,2015,636,2020
636,23228,143,3,2,2020,inner,23371,2015,636,2020
636,57258,335,3,3,2020,inner,57593,2015,636,2020
636,29498,175,3,4,2020,inner,29673,2015,636,2020
636,2640,6,3,5,2020,inner,2646,2015,636,2020
636,612,16,4,1,2020,inner,628,2015,636,2020
636,4875,50,4,2,2020,inner,4925,2015,636,2020
636,18198,91,4,3,2020,inner,18289,2015,636,2020
636,12208,79,4,4,2020,inner,12287,2015,636,2020
636,1756,3,4,5,2020,inner,1759,2015,636,2020
638,188,10,1,3,2020,inner,198,2015,638,2020
638,252,32,1,4,2020,inner,284,2015,638,2020
638,179,0,2,1,2020,inner,179,2015,638,2020
638,4909,40,2,2,2020,inner,4949,2015,638,2020
638,3257,13,2,3,2020,inner,3270,2015,638,2020
638,1066,8,2,4,2020,inner,1074,2015,638,2020
638,203,0,3,1,2020,inner,203,2015,638,2020
638,10691,0,3,2,2020,inner,10691,2015,638,2020
638,6693,1,3,3,2020,inner,6694,2015,638,2020
638,1802,0,3,4,2020,inner,1802,2015,638,2020
640,1603,194,2,1,2020,inner,1797,2015,640,2020
640,9525,263,2,2,2020,inner,9788,2015,640,2020
640,7649,108,2,3,2020,inner,7757,2015,640,2020
640,809,2,2,4,2020,inner,811,2015,640,2020
640,228,10,3,1,2020,inner,238,2015,640,2020
640,7348,30,3,2,2020,inner,7378,2015,640,2020
640,14961,93,3,3,2020,inner,15054,2015,640,2020
640,5122,27,3,4,2020,inner,5149,2015,640,2020
640,117,0,3,5,2020,inner,117,2015,640,2020
640,372,1,4,1,2020,inner,373,2015,640,2020
640,666,0,4,2,2020,inner,666,2015,640,2020
640,2843,14,4,3,2020,inner,2857,2015,640,2020
640,1095,4,4,4,2020,inner,1099,2015,640,2020
955,140,28,1,1,2020,inner,168,2016,955,2020
955,1193,108,1,2,2020,inner,1301,2016,955,2020
955,5140,147,1,3,2020,inner,5287,2016,955,2020
955,3638,121,1,4,2020,inner,3759,2016,955,2020
955,515,6,1,5,2020,inner,521,2016,955,2020
955,212,3,2,1,2020,inner,215,2016,955,2020
955,2815,118,2,2,2020,inner,2933,2016,955,2020
955,7202,175,2,3,2020,inner,7377,2016,955,2020
955,6070,89,2,4,2020,inner,6159,2016,955,2020
955,324,0,2,5,2020,inner,324,2016,955,2020
955,215,1,3,1,2020,inner,216,2016,955,2020
955,9327,94,3,2,2020,inner,9421,2016,955,2020
955,13552,185,3,3,2020,inner,13737,2016,955,2020
955,19774,140,3,4,2020,inner,19914,2016,955,2020
955,159,0,3,5,2020,inner,159,2016,955,2020
955,1135,14,4,2,2020,inner,1149,2016,955,2020
955,5659,94,4,3,2020,inner,5753,2016,955,2020
955,6153,18,4,4,2020,inner,6171,2016,955,2020
955,226,0,4,5,2020,inner,226,2016,955,2020
956,401,3,1,2,2020,inner,404,2015,956,2020
956,722,3,1,3,2020,inner,725,2015,956,2020
956,103,2,2,1,2020,inner,105,2015,956,2020
956,962,6,2,2,2020,inner,968,2015,956,2020
956,1250,7,2,3,2020,inner,1257,2015,956,2020
956,294,3,2,4,2020,inner,297,2015,956,2020
956,310,4,3,1,2020,inner,314,2015,956,2020
956,1525,2,3,2,2020,inner,1527,2015,956,2020
956,2388,5,3,3,2020,inner,2393,2015,956,2020
956,848,0,3,4,2020,inner,848,2015,956,2020
956,212,1,4,1,2020,inner,213,2015,956,2020
956,484,1,4,2,2020,inner,485,2015,956,2020
956,555,2,4,3,2020,inner,557,2015,956,2020
956,266,0,4,4,2020,inner,266,2015,956,2020
963,92,0,1,2,2020,inner,92,2016,963,2020
963,59,1,1,3,2020,inner,60,2016,963,2020
963,85,0,1,4,2020,inner,85,2016,963,2020
963,2117,4,2,2,2020,inner,2121,2016,963,2020
963,4608,24,2,3,2020,inner,4632,2016,963,2020
963,5070,23,2,4,2020,inner,5093,2016,963,2020
963,506,4,2,5,2020,inner,510,2016,963,2020
963,137,1,3,1,2020,inner,138,2016,963,2020
963,758,5,3,2,2020,inner,763,2016,963,2020
963,2699,24,3,3,2020,inner,2723,2016,963,2020
963,2898,28,3,4,2020,inner,2926,2016,963,2020
2144,122,22,1,1,2020,inner,144,2016,2144,2020
2144,1624,78,1,2,2020,inner,1702,2016,2144,2020
2144,2437,133,1,3,2020,inner,2570,2016,2144,2020
2144,1124,50,1,4,2020,inner,1174,2016,2144,2020
2144,1135,56,2,1,2020,inner,1191,2016,2144,2020
2144,6562,198,2,2,2020,inner,6760,2016,2144,2020
2144,7719,144,2,3,2020,inner,7863,2016,2144,2020
2144,1663,10,2,4,2020,inner,1673,2016,2144,2020
2144,9610,103,3,2,2020,inner,9713,2016,2144,2020
2144,9151,80,3,3,2020,inner,9231,2016,2144,2020
2144,3044,3,3,4,2020,inner,3047,2016,2144,2020
2144,5770,73,4,2,2020,inner,5843,2016,2144,2020
2144,5093,8,4,3,2020,inner,5101,2016,2144,2020
2144,2337,10,4,4,2020,inner,2347,2016,2144,2020
2151,115,4,1,1,2020,inner,119,2016,2151,2020
2151,931,87,1,2,2020,inner,1018,2016,2151,2020
2151,3136,111,1,3,2020,inner,3247,2016,2151,2020
2151,1461,12,1,4,2020,inner,1473,2016,2151,2020
2151,246,51,2,1,2020,inner,297,2016,2151,2020
2151,660,115,2,2,2020,inner,775,2016,2151,2020
2151,2385,136,2,3,2020,inner,2521,2016,2151,2020
2151,4441,48,2,4,2020,inner,4489,2016,2151,2020
2151,479,3,3,2,2020,inner,482,2016,2151,2020
2151,2295,16,3,3,2020,inner,2311,2016,2151,2020
2151,2740,2,3,4,2020,inner,2742,2016,2151,2020
2151,88,0,4,2,2020,inner,88,2016,2151,2020
2151,171,0,4,3,2020,inner,171,2016,2151,2020
2154,290,1,2,2,2020,inner,291,2016,2154,2020
2154,446,3,2,3,2020,inner,449,2016,2154,2020
2154,467,6,3,1,2020,inner,473,2016,2154,2020
2154,8721,103,3,2,2020,inner,8824,2016,2154,2020
2154,2717,9,3,3,2020,inner,2726,2016,2154,2020
2154,152,0,3,4,2020,inner,152,2016,2154,2020
2154,749,7,4,1,2020,inner,756,2016,2154,2020
2154,2173,29,4,2,2020,inner,2202,2016,2154,2020
2154,259,15,4,3,2020,inner,274,2016,2154,2020
2161,896,62,1,1,2020,inner,958,2016,2161,2020
2161,943,70,1,2,2020,inner,1013,2016,2161,2020
2161,1488,124,2,1,2020,inner,1612,2016,2161,2020
2161,1014,49,2,2,2020,inner,1063,2016,2161,2020
2161,265,7,2,3,2020,inner,272,2016,2161,2020
2161,57,1,2,4,2020,inner,58,2016,2161,2020
2161,2512,252,3,1,2020,inner,2764,2016,2161,2020
2161,5630,259,3,2,2020,inner,5889,2016,2161,2020
2161,1252,26,3,3,2020,inner,1278,2016,2161,2020
2161,3799,171,4,1,2020,inner,3970,2016,2161,2020
2161,6695,146,4,2,2020,inner,6841,2016,2161,2020
2161,578,1,4,3,2020,inner,579,2016,2161,2020
2164,69,0,2,3,2020,inner,69,2016,2164,2020
2164,279,4,3,2,2020,inner,283,2016,2164,2020
2164,145,3,3,3,2020,inner,148,2016,2164,2020
2165,4780,324,1,1,2020,inner,5104,2016,2165,2020
2165,16452,415,1,2,2020,inner,16867,2016,2165,2020
2165,9506,166,1,3,2020,inner,9672,2016,2165,2020
2165,3904,92,1,4,2020,inner,3996,2016,2165,2020
2165,457,0,1,5,2020,inner,457,2016,2165,2020
2165,9891,173,2,1,2020,inner,10064,2016,2165,2020
2165,67924,595,2,2,2020,inner,68519,2016,2165,2020
2165,42475,221,2,3,2020,inner,42696,2016,2165,2020
2165,28176,62,2,4,2020,inner,28238,2016,2165,2020
2165,1080,6,2,5,2020,inner,1086,2016,2165,2020
2165,8883,113,3,1,2020,inner,8996,2016,2165,2020
2165,78815,251,3,2,2020,inner,79066,2016,2165,2020
2165,42423,87,3,3,2020,inner,42510,2016,2165,2020
2165,39192,40,3,4,2020,inner,39232,2016,2165,2020
2165,2061,2,3,5,2020,inner,2063,2016,2165,2020
2165,3205,21,4,1,2020,inner,3226,2016,2165,2020
2165,22887,65,4,2,2020,inner,22952,2016,2165,2020
2165,12548,34,4,3,2020,inner,12582,2016,2165,2020
2165,12645,9,4,4,2020,inner,12654,2016,2165,2020
2165,643,0,4,5,2020,inner,643,2016,2165,2020
2166,79,0,1,1,2020,inner,79,2016,2166,2020
2166,390,15,1,2,2020,inner,405,2016,2166,2020
2166,659,13,1,3,2020,inner,672,2016,2166,2020
2166,282,3,1,4,2020,inner,285,2016,2166,2020
2166,89,1,1,5,2020,inner,90,2016,2166,2020
2166,1775,16,2,1,2020,inner,1791,2016,2166,2020
2166,11413,80,2,2,2020,inner,11493,2016,2166,2020
2166,14329,58,2,3,2020,inner,14387,2016,2166,2020
2166,7557,13,2,4,2020,inner,7570,2016,2166,2020
2166,883,3,2,5,2020,inner,886,2016,2166,2020
2166,1878,20,3,1,2020,inner,1898,2016,2166,2020
2166,11125,28,3,2,2020,inner,11153,2016,2166,2020
2166,11644,20,3,3,2020,inner,11664,2016,2166,2020
2166,7937,27,3,4,2020,inner,7964,2016,2166,2020
2166,648,3,3,5,2020,inner,651,2016,2166,2020
2166,1377,1,4,1,2020,inner,1378,2016,2166,2020
2166,1774,2,4,2,2020,inner,1776,2016,2166,2020
2166,2468,4,4,3,2020,inner,2472,2016,2166,2020
2166,1928,4,4,4,2020,inner,1932,2016,2166,2020
2166,334,0,4,5,2020,inner,334,2016,2166,2020
2364,114,14,1,2,2020,inner,128,2017,2364,2020
2364,808,104,1,3,2020,inner,912,2017,2364,2020
2364,1019,226,1,4,2020,inner,1245,2017,2364,2020
2364,1616,298,1,5,2020,inner,1914,2017,2364,2020
2364,47,17,2,2,2020,inner,64,2017,2364,2020
2364,674,107,2,3,2020,inner,781,2017,2364,2020
2364,539,97,2,4,2020,inner,636,2017,2364,2020
2364,958,25,2,5,2020,inner,983,2017,2364,2020
2364,228,10,3,2,2020,inner,238,2017,2364,2020
2364,749,109,3,3,2020,inner,858,2017,2364,2020
2364,963,40,3,4,2020,inner,1003,2017,2364,2020
2364,565,10,3,5,2020,inner,575,2017,2364,2020
2364,649,22,4,2,2020,inner,671,2017,2364,2020
2364,1193,116,4,3,2020,inner,1309,2017,2364,2020
2364,2213,46,4,4,2020,inner,2259,2017,2364,2020
2364,2496,23,4,5,2020,inner,2519,2017,2364,2020
2426,78,7,2,1,2020,inner,85,2017,2426,2020
2426,61,3,2,2,2020,inner,64,2017,2426,2020
2426,545,39,2,3,2020,inner,584,2017,2426,2020
2426,104,2,2,4,2020,inner,106,2017,2426,2020
2426,124,4,3,1,2020,inner,128,2017,2426,2020
2426,685,9,3,2,2020,inner,694,2017,2426,2020
2426,3750,52,3,3,2020,inner,3802,2017,2426,2020
2426,1306,10,3,4,2020,inner,1316,2017,2426,2020
2426,187,2,4,2,2020,inner,189,2017,2426,2020
2426,980,0,4,3,2020,inner,980,2017,2426,2020
2426,879,4,4,4,2020,inner,883,2017,2426,2020
2439,1425,22,1,1,2020,inner,1447,2017,2439,2020
2439,1224,46,1,2,2020,inner,1270,2017,2439,2020
2439,1338,42,1,3,2020,inner,1380,2017,2439,2020
2439,208,4,1,4,2020,inner,212,2017,2439,2020
2439,363,19,2,1,2020,inner,382,2017,2439,2020
2439,912,28,2,2,2020,inner,940,2017,2439,2020
2439,1210,32,2,3,2020,inner,1242,2017,2439,2020
2439,227,3,2,4,2020,inner,230,2017,2439,2020
2439,243,7,3,1,2020,inner,250,2017,2439,2020
2439,1174,20,3,2,2020,inner,1194,2017,2439,2020
2439,936,46,3,3,2020,inner,982,2017,2439,2020
2439,50,2,3,4,2020,inner,52,2017,2439,2020
2439,234,10,4,1,2020,inner,244,2017,2439,2020
2439,1559,16,4,2,2020,inner,1575,2017,2439,2020
2439,487,33,4,3,2020,inner,520,2017,2439,2020
2439,68,2,4,4,2020,inner,70,2017,2439,2020
2553,2320,285,2,1,2020,inner,2605,2017,2553,2020
2553,10849,144,2,2,2020,inner,10993,2017,2553,2020
2553,13050,79,2,3,2020,inner,13129,2017,2553,2020
2553,3158,10,2,4,2020,inner,3168,2017,2553,2020
2553,568,32,3,1,2020,inner,600,2017,2553,2020
2553,13149,134,3,2,2020,inner,13283,2017,2553,2020
2553,15143,50,3,3,2020,inner,15193,2017,2553,2020
2553,5817,31,3,4,2020,inner,5848,2017,2553,2020
2553,73,0,3,5,2020,inner,73,2017,2553,2020
2553,259,8,4,1,2020,inner,267,2017,2553,2020
2553,2025,21,4,2,2020,inner,2046,2017,2553,2020
2553,1131,2,4,3,2020,inner,1133,2017,2553,2020
2553,100,0,4,4,2020,inner,100,2017,2553,2020
2566,11838,438,1,1,2020,inner,12276,2017,2566,2020
2566,32340,240,1,2,2020,inner,32580,2017,2566,2020
2566,42161,167,1,3,2020,inner,42328,2017,2566,2020
2566,44445,74,1,4,2020,inner,44519,2017,2566,2020
2566,7760,5,1,5,2020,inner,7765,2017,2566,2020
2566,19232,347,2,1,2020,inner,19579,2017,2566,2020
2566,80050,448,2,2,2020,inner,80498,2017,2566,2020
2566,96164,251,2,3,2020,inner,96415,2017,2566,2020
2566,75078,91,2,4,2020,inner,75169,2017,2566,2020
2566,9329,2,2,5,2020,inner,9331,2017,2566,2020
2566,12860,114,3,1,2020,inner,12974,2017,2566,2020
2566,110527,101,3,2,2020,inner,110628,2017,2566,2020
2566,105293,56,3,3,2020,inner,105349,2017,2566,2020
2566,90731,56,3,4,2020,inner,90787,2017,2566,2020
2566,6841,4,3,5,2020,inner,6845,2017,2566,2020
2566,3698,152,4,1,2020,inner,3850,2017,2566,2020
2566,51534,94,4,2,2020,inner,51628,2017,2566,2020
2566,51070,78,4,3,2020,inner,51148,2017,2566,2020
2566,64901,29,4,4,2020,inner,64930,2017,2566,2020
2566,5373,0,4,5,2020,inner,5373,2017,2566,2020
2568,1093,6,2,2,2020,inner,1099,2017,2568,2020
2568,3262,36,2,3,2020,inner,3298,2017,2568,2020
2568,551,3,2,4,2020,inner,554,2017,2568,2020
2568,222,4,3,1,2020,inner,226,2017,2568,2020
2568,7113,83,3,2,2020,inner,7196,2017,2568,2020
2568,9225,107,3,3,2020,inner,9332,2017,2568,2020
2568,2379,14,3,4,2020,inner,2393,2017,2568,2020
2568,1489,19,4,2,2020,inner,1508,2017,2568,2020
2568,2783,7,4,3,2020,inner,2790,2017,2568,2020
2568,886,2,4,4,2020,inner,888,2017,2568,2020
3805,105,3,1,2,2020,inner,108,2018,3805,2020
3805,4106,34,2,2,2020,inner,4140,2018,3805,2020
3805,3048,15,2,3,2020,inner,3063,2018,3805,2020
3805,1396,8,3,1,2020,inner,1404,2018,3805,2020
3805,8804,75,3,2,2020,inner,8879,2018,3805,2020
3805,2809,13,3,3,2020,inner,2822,2018,3805,2020
3805,2267,26,4,1,2020,inner,2293,2018,3805,2020
3805,2337,27,4,2,2020,inner,2364,2018,3805,2020
3805,217,2,4,3,2020,inner,219,2018,3805,2020
3808,74,1,1,2,2020,inner,75,2018,3808,2020
3808,156,3,1,3,2020,inner,159,2018,3808,2020
3808,118,4,1,4,2020,inner,122,2018,3808,2020
3808,276,19,2,2,2020,inner,295,2018,3808,2020
3808,620,10,2,3,2020,inner,630,2018,3808,2020
3808,146,0,2,4,2020,inner,146,2018,3808,2020
3808,216,13,3,1,2020,inner,229,2018,3808,2020
3808,1010,15,3,2,2020,inner,1025,2018,3808,2020
3808,636,2,3,3,2020,inner,638,2018,3808,2020
3808,681,0,3,4,2020,inner,681,2018,3808,2020
3808,371,0,4,3,2020,inner,371,2018,3808,2020
3808,1163,0,4,4,2020,inner,1163,2018,3808,2020
3810,92,0,1,3,2020,inner,92,2018,3810,2020
3810,135,1,2,1,2020,inner,136,2018,3810,2020
3810,1927,8,2,2,2020,inner,1935,2018,3810,2020
3810,5111,24,2,3,2020,inner,5135,2018,3810,2020
3810,1200,0,2,4,2020,inner,1200,2018,3810,2020
3810,2934,18,3,2,2020,inner,2952,2018,3810,2020
3810,8150,48,3,3,2020,inner,8198,2018,3810,2020
3810,1046,1,3,4,2020,inner,1047,2018,3810,2020
3810,67,5,4,1,2020,inner,72,2018,3810,2020
3810,1589,44,4,2,2020,inner,1633,2018,3810,2020
3810,3468,59,4,3,2020,inner,3527,2018,3810,2020
3810,1678,4,4,4,2020,inner,1682,2018,3810,2020
3818,102,0,1,2,2020,inner,102,2019,3818,2020
3818,433,0,1,3,2020,inner,433,2019,3818,2020
3818,676,0,1,4,2020,inner,676,2019,3818,2020
3818,140,0,1,5,2020,inner,140,2019,3818,2020
3818,132,0,2,2,2020,inner,132,2019,3818,2020
3818,953,1,2,3,2020,inner,954,2019,3818,2020
3818,633,0,2,4,2020,inner,633,2019,3818,2020
3818,425,0,3,2,2020,inner,425,2019,3818,2020
3818,2173,0,3,3,2020,inner,2173,2019,3818,2020
3818,1192,0,3,4,2020,inner,1192,2019,3818,2020
3818,341,0,4,2,2020,inner,341,2019,3818,2020
3818,2460,1,4,3,2020,inner,2461,2019,3818,2020
3818,1597,0,4,4,2020,inner,1597,2019,3818,2020
3974,714,20,1,1,2020,inner,734,2018,3974,2020
3974,3895,153,1,2,2020,inner,4048,2018,3974,2020
3974,3583,118,1,3,2020,inner,3701,2018,3974,2020
3974,127,0,1,4,2020,inner,127,2018,3974,2020
3974,4867,330,2,1,2020,inner,5197,2018,3974,2020
3974,30803,513,2,2,2020,inner,31316,2018,3974,2020
3974,12632,167,2,3,2020,inner,12799,2018,3974,2020
3974,1984,0,2,4,2020,inner,1984,2018,3974,2020
3974,5210,141,3,1,2020,inner,5351,2018,3974,2020
3974,42884,708,3,2,2020,inner,43592,2018,3974,2020
3974,26153,312,3,3,2020,inner,26465,2018,3974,2020
3974,5778,3,3,4,2020,inner,5781,2018,3974,2020
3974,4670,79,4,1,2020,inner,4749,2018,3974,2020
3974,17278,278,4,2,2020,inner,17556,2018,3974,2020
3974,17256,196,4,3,2020,inner,17452,2018,3974,2020
3974,6114,9,4,4,2020,inner,6123,2018,3974,2020
3974,107,0,4,5,2020,inner,107,2018,3974,2020
3976,6227,271,1,1,2020,inner,6498,2018,3976,2020
3976,14699,535,1,2,2020,inner,15234,2018,3976,2020
3976,5040,54,1,3,2020,inner,5094,2018,3976,2020
3976,4540,4,1,4,2020,inner,4544,2018,3976,2020
3976,452,0,1,5,2020,inner,452,2018,3976,2020
3976,21624,805,2,1,2020,inner,22429,2018,3976,2020
3976,74238,1685,2,2,2020,inner,75923,2018,3976,2020
3976,52152,698,2,3,2020,inner,52850,2018,3976,2020
3976,17133,27,2,4,2020,inner,17160,2018,3976,2020
3976,1230,1,2,5,2020,inner,1231,2018,3976,2020
3976,22228,383,3,1,2020,inner,22611,2018,3976,2020
3976,91102,739,3,2,2020,inner,91841,2018,3976,2020
